kepid,kepid_count,koi_disposition
5444334,1,FALSE POSITIVE
10186945,1,FALSE POSITIVE
8803882,1,FALSE POSITIVE
4072333,1,FALSE POSITIVE
3241604,1,FALSE POSITIVE
9591070,1,FALSE POSITIVE
8227661,1,FALSE POSITIVE
7461307,1,FALSE POSITIVE
5471202,1,FALSE POSITIVE
9640439,1,FALSE POSITIVE
3328052,1,FALSE POSITIVE
7109851,1,FALSE POSITIVE
9959589,1,FALSE POSITIVE
5124254,1,FALSE POSITIVE
7107561,1,FALSE POSITIVE
10338279,1,FALSE POSITIVE
2573108,1,FALSE POSITIVE
10191036,1,FALSE POSITIVE
7985733,1,FALSE POSITIVE
6956136,1,FALSE POSITIVE
6690171,1,FALSE POSITIVE
6859801,1,FALSE POSITIVE
10470206,1,FALSE POSITIVE
3757778,1,FALSE POSITIVE
8211605,1,FALSE POSITIVE
8882847,1,FALSE POSITIVE
12164634,1,FALSE POSITIVE
5193077,1,FALSE POSITIVE
3348093,1,FALSE POSITIVE
8248939,1,FALSE POSITIVE
6182846,1,FALSE POSITIVE
9851126,1,FALSE POSITIVE
3442054,1,FALSE POSITIVE
4079530,1,FALSE POSITIVE
9719636,1,FALSE POSITIVE
2452440,1,FALSE POSITIVE
5020034,1,FALSE POSITIVE
11357192,1,FALSE POSITIVE
5688997,1,FALSE POSITIVE
4073730,1,FALSE POSITIVE
5560830,1,FALSE POSITIVE
4147444,1,FALSE POSITIVE
10620329,1,FALSE POSITIVE
9592850,1,FALSE POSITIVE
4579313,1,FALSE POSITIVE
4544571,1,FALSE POSITIVE
3245661,1,FALSE POSITIVE
8669092,1,FALSE POSITIVE
10090219,1,FALSE POSITIVE
9899217,1,FALSE POSITIVE
2708286,1,FALSE POSITIVE
3847708,1,FALSE POSITIVE
10419797,1,FALSE POSITIVE
7777471,1,FALSE POSITIVE
9025922,1,FALSE POSITIVE
12110786,1,FALSE POSITIVE
8845026,1,FALSE POSITIVE
6614629,1,FALSE POSITIVE
6630943,1,FALSE POSITIVE
9692557,1,FALSE POSITIVE
3742855,1,FALSE POSITIVE
7269881,1,FALSE POSITIVE
3228945,1,FALSE POSITIVE
7008149,1,FALSE POSITIVE
10617638,1,FALSE POSITIVE
7906671,1,FALSE POSITIVE
10031500,1,FALSE POSITIVE
5556726,1,FALSE POSITIVE
8975368,1,FALSE POSITIVE
7767733,1,FALSE POSITIVE
10031885,1,FALSE POSITIVE
5130983,1,FALSE POSITIVE
11093538,1,FALSE POSITIVE
9468382,1,FALSE POSITIVE
10518725,1,FALSE POSITIVE
6025124,1,FALSE POSITIVE
8635938,1,FALSE POSITIVE
5471688,1,FALSE POSITIVE
10677186,1,FALSE POSITIVE
9025914,1,FALSE POSITIVE
9366988,1,FALSE POSITIVE
2437149,1,FALSE POSITIVE
9715925,1,FALSE POSITIVE
9529733,1,FALSE POSITIVE
9715939,1,FALSE POSITIVE
4751083,1,FALSE POSITIVE
7695087,1,FALSE POSITIVE
6200709,1,FALSE POSITIVE
8043052,1,FALSE POSITIVE
2854948,1,FALSE POSITIVE
7813039,1,FALSE POSITIVE
9405541,1,FALSE POSITIVE
8906045,1,FALSE POSITIVE
7296094,1,FALSE POSITIVE
11614528,1,FALSE POSITIVE
8848288,1,FALSE POSITIVE
5308419,1,FALSE POSITIVE
8260198,1,FALSE POSITIVE
10733174,1,FALSE POSITIVE
5895588,1,FALSE POSITIVE
5303557,1,FALSE POSITIVE
10227863,1,FALSE POSITIVE
9602562,1,FALSE POSITIVE
10668665,1,FALSE POSITIVE
7690855,1,FALSE POSITIVE
5649837,1,FALSE POSITIVE
5036480,1,FALSE POSITIVE
6592832,1,FALSE POSITIVE
8524346,1,FALSE POSITIVE
3654095,1,FALSE POSITIVE
11761199,1,FALSE POSITIVE
8074805,1,FALSE POSITIVE
2437505,1,FALSE POSITIVE
3336765,1,FALSE POSITIVE
5513893,1,FALSE POSITIVE
4381282,1,FALSE POSITIVE
3438975,1,FALSE POSITIVE
3348285,1,FALSE POSITIVE
7732285,1,FALSE POSITIVE
5307990,1,FALSE POSITIVE
9291039,2,FALSE POSITIVE
9291039,2,FALSE POSITIVE
10489539,1,FALSE POSITIVE
11044779,1,FALSE POSITIVE
4634135,1,FALSE POSITIVE
5876805,1,FALSE POSITIVE
5818068,1,FALSE POSITIVE
12208887,1,FALSE POSITIVE
4164393,1,FALSE POSITIVE
6023859,1,FALSE POSITIVE
11519134,1,FALSE POSITIVE
6286161,1,FALSE POSITIVE
5385471,1,FALSE POSITIVE
5471158,1,FALSE POSITIVE
4847843,1,FALSE POSITIVE
8719419,1,FALSE POSITIVE
9613070,1,FALSE POSITIVE
10845188,1,FALSE POSITIVE
5730394,1,FALSE POSITIVE
6956216,1,FALSE POSITIVE
6137704,1,FALSE POSITIVE
10275074,1,FALSE POSITIVE
9110346,1,FALSE POSITIVE
5435816,1,FALSE POSITIVE
8559589,1,FALSE POSITIVE
4372765,1,FALSE POSITIVE
2438490,1,FALSE POSITIVE
3838496,1,FALSE POSITIVE
6470521,1,FALSE POSITIVE
12009347,1,FALSE POSITIVE
1571511,1,FALSE POSITIVE
4037163,1,FALSE POSITIVE
3338660,1,FALSE POSITIVE
3338674,1,FALSE POSITIVE
5546277,1,FALSE POSITIVE
5652983,1,FALSE POSITIVE
5473535,1,FALSE POSITIVE
12106934,1,FALSE POSITIVE
6222898,1,FALSE POSITIVE
9161118,1,FALSE POSITIVE
10407020,1,FALSE POSITIVE
2452450,1,FALSE POSITIVE
5385491,1,FALSE POSITIVE
5551504,1,FALSE POSITIVE
6421503,1,FALSE POSITIVE
3228988,1,FALSE POSITIVE
3849155,1,FALSE POSITIVE
5041847,1,FALSE POSITIVE
3836558,1,FALSE POSITIVE
4946584,1,FALSE POSITIVE
11972872,1,FALSE POSITIVE
9899233,1,FALSE POSITIVE
10747445,1,FALSE POSITIVE
5302643,1,FALSE POSITIVE
8687088,1,FALSE POSITIVE
4858610,1,FALSE POSITIVE
3230753,1,FALSE POSITIVE
9838804,1,FALSE POSITIVE
10934313,1,FALSE POSITIVE
8948424,1,FALSE POSITIVE
9489953,1,FALSE POSITIVE
5305240,1,FALSE POSITIVE
6206559,1,FALSE POSITIVE
9532117,1,FALSE POSITIVE
6928906,1,FALSE POSITIVE
11147814,1,FALSE POSITIVE
8892720,1,FALSE POSITIVE
7692093,1,FALSE POSITIVE
8263752,2,FALSE POSITIVE
5004909,1,FALSE POSITIVE
5898983,1,FALSE POSITIVE
8356054,1,FALSE POSITIVE
3439096,1,FALSE POSITIVE
9028474,1,FALSE POSITIVE
3644542,1,FALSE POSITIVE
6182849,1,FALSE POSITIVE
9851142,1,FALSE POSITIVE
10259301,1,FALSE POSITIVE
6233903,1,FALSE POSITIVE
7212066,1,FALSE POSITIVE
6675060,1,FALSE POSITIVE
10518735,1,FALSE POSITIVE
6546508,1,FALSE POSITIVE
2449090,1,FALSE POSITIVE
5652260,1,FALSE POSITIVE
2569494,1,FALSE POSITIVE
6470516,1,FALSE POSITIVE
7770471,1,FALSE POSITIVE
5130380,1,FALSE POSITIVE
5475736,1,FALSE POSITIVE
9049673,1,FALSE POSITIVE
9593759,1,FALSE POSITIVE
5020044,1,FALSE POSITIVE
2438070,1,FALSE POSITIVE
6286155,1,FALSE POSITIVE
3556229,1,FALSE POSITIVE
11911580,1,FALSE POSITIVE
10583225,1,FALSE POSITIVE
5215251,1,FALSE POSITIVE
5480736,1,FALSE POSITIVE
2970804,1,FALSE POSITIVE
7552701,1,FALSE POSITIVE
7418173,1,FALSE POSITIVE
3228804,1,FALSE POSITIVE
2442359,1,FALSE POSITIVE
3230578,1,FALSE POSITIVE
7707742,1,FALSE POSITIVE
8521059,1,FALSE POSITIVE
8128247,1,FALSE POSITIVE
3858804,1,FALSE POSITIVE
6276994,1,FALSE POSITIVE
9674564,1,FALSE POSITIVE
5649325,1,FALSE POSITIVE
8326342,1,FALSE POSITIVE
5717567,1,FALSE POSITIVE
4832175,1,FALSE POSITIVE
12935144,1,FALSE POSITIVE
11200415,1,FALSE POSITIVE
4075015,1,FALSE POSITIVE
8358012,1,FALSE POSITIVE
4664046,1,FALSE POSITIVE
3861611,1,FALSE POSITIVE
12416987,1,FALSE POSITIVE
10964265,1,FALSE POSITIVE
5524881,1,FALSE POSITIVE
7186665,1,FALSE POSITIVE
6388770,1,FALSE POSITIVE
7024222,1,FALSE POSITIVE
4076976,1,FALSE POSITIVE
7097534,1,FALSE POSITIVE
6964159,1,FALSE POSITIVE
9821151,1,FALSE POSITIVE
6850665,1,FALSE POSITIVE
3336476,1,FALSE POSITIVE
8263752,2,FALSE POSITIVE
5900235,1,FALSE POSITIVE
9907505,1,FALSE POSITIVE
7117003,1,FALSE POSITIVE
3240159,1,FALSE POSITIVE
9658118,1,FALSE POSITIVE
7132542,1,FALSE POSITIVE
8589754,1,FALSE POSITIVE
9886224,1,FALSE POSITIVE
3735634,1,FALSE POSITIVE
6058875,1,FALSE POSITIVE
10735564,1,FALSE POSITIVE
9636559,1,FALSE POSITIVE
8095110,1,FALSE POSITIVE
11499263,1,FALSE POSITIVE
6314173,1,FALSE POSITIVE
2576107,1,FALSE POSITIVE
9532421,1,FALSE POSITIVE
5653849,1,FALSE POSITIVE
2437060,1,FALSE POSITIVE
8127648,1,FALSE POSITIVE
11564013,1,FALSE POSITIVE
7831363,1,FALSE POSITIVE
4663185,1,FALSE POSITIVE
5305471,1,FALSE POSITIVE
10581918,1,FALSE POSITIVE
3851949,1,FALSE POSITIVE
9097892,1,FALSE POSITIVE
5769943,1,FALSE POSITIVE
8487748,1,FALSE POSITIVE
9892856,1,FALSE POSITIVE
10491062,1,FALSE POSITIVE
2010191,1,FALSE POSITIVE
5471675,1,FALSE POSITIVE
9851943,1,FALSE POSITIVE
2708420,1,FALSE POSITIVE
5688683,2,FALSE POSITIVE
5700900,1,FALSE POSITIVE
2708278,1,FALSE POSITIVE
2436378,1,FALSE POSITIVE
4035667,1,FALSE POSITIVE
9612825,1,FALSE POSITIVE
7903086,1,FALSE POSITIVE
5513866,1,FALSE POSITIVE
9837578,1,FALSE POSITIVE
7821010,1,FALSE POSITIVE
5473556,1,FALSE POSITIVE
9532424,1,FALSE POSITIVE
5217891,1,FALSE POSITIVE
9541295,1,FALSE POSITIVE
6115516,1,FALSE POSITIVE
9899352,1,FALSE POSITIVE
9083564,1,FALSE POSITIVE
7335713,1,FALSE POSITIVE
2707985,1,FALSE POSITIVE
9899141,1,FALSE POSITIVE
10420301,1,FALSE POSITIVE
5392897,1,FALSE POSITIVE
9267996,1,FALSE POSITIVE
5456023,1,FALSE POSITIVE
8044608,1,FALSE POSITIVE
8760135,1,FALSE POSITIVE
4073707,1,FALSE POSITIVE
10292238,1,FALSE POSITIVE
8733497,1,FALSE POSITIVE
9775253,1,FALSE POSITIVE
6677267,1,FALSE POSITIVE
7732791,1,FALSE POSITIVE
8177798,1,FALSE POSITIVE
10489521,1,FALSE POSITIVE
4937143,1,FALSE POSITIVE
8719324,2,FALSE POSITIVE
8719324,2,FALSE POSITIVE
11241814,1,FALSE POSITIVE
5036537,1,FALSE POSITIVE
9837083,1,FALSE POSITIVE
6148271,1,FALSE POSITIVE
2997178,1,FALSE POSITIVE
4058881,1,FALSE POSITIVE
5471496,1,FALSE POSITIVE
4544620,1,FALSE POSITIVE
11466960,1,FALSE POSITIVE
5471690,1,FALSE POSITIVE
3231137,1,FALSE POSITIVE
5350447,1,FALSE POSITIVE
5288577,1,FALSE POSITIVE
11017094,1,FALSE POSITIVE
9899065,1,FALSE POSITIVE
5471792,1,FALSE POSITIVE
2708343,1,FALSE POSITIVE
3834322,1,FALSE POSITIVE
8258171,1,FALSE POSITIVE
11188249,1,FALSE POSITIVE
4677282,1,FALSE POSITIVE
5097470,1,FALSE POSITIVE
6185496,1,FALSE POSITIVE
6781548,1,FALSE POSITIVE
9153554,1,FALSE POSITIVE
9301506,1,FALSE POSITIVE
9641041,1,FALSE POSITIVE
7136958,1,FALSE POSITIVE
1995732,1,FALSE POSITIVE
3945802,1,FALSE POSITIVE
4255422,1,FALSE POSITIVE
9837544,1,FALSE POSITIVE
7877824,1,FALSE POSITIVE
6947164,1,FALSE POSITIVE
10748621,1,FALSE POSITIVE
12643582,1,FALSE POSITIVE
10091110,2,FALSE POSITIVE
10091110,2,FALSE POSITIVE
3542574,1,FALSE POSITIVE
3544694,1,FALSE POSITIVE
10259029,1,FALSE POSITIVE
10735331,1,FALSE POSITIVE
7763269,1,FALSE POSITIVE
8365739,1,FALSE POSITIVE
5471606,1,FALSE POSITIVE
11200405,1,FALSE POSITIVE
3459199,1,FALSE POSITIVE
7877818,1,FALSE POSITIVE
5636642,1,FALSE POSITIVE
6515722,1,FALSE POSITIVE
5560831,1,FALSE POSITIVE
5305404,1,FALSE POSITIVE
5956776,1,FALSE POSITIVE
8883727,1,FALSE POSITIVE
3124420,1,FALSE POSITIVE
4649440,1,FALSE POSITIVE
2437488,1,FALSE POSITIVE
10083623,1,FALSE POSITIVE
7024530,1,FALSE POSITIVE
5015459,1,FALSE POSITIVE
4832225,1,FALSE POSITIVE
8381693,1,FALSE POSITIVE
3348090,1,FALSE POSITIVE
9282762,1,FALSE POSITIVE
3117046,1,FALSE POSITIVE
6311520,1,FALSE POSITIVE
10661778,1,FALSE POSITIVE
2989706,1,FALSE POSITIVE
9692128,1,FALSE POSITIVE
11456382,1,FALSE POSITIVE
11966253,1,FALSE POSITIVE
3130548,1,FALSE POSITIVE
8703887,1,FALSE POSITIVE
9593757,1,FALSE POSITIVE
7815931,1,FALSE POSITIVE
3241557,1,FALSE POSITIVE
6028860,1,FALSE POSITIVE
8243283,1,FALSE POSITIVE
6778019,1,FALSE POSITIVE
9959492,1,FALSE POSITIVE
6461850,1,FALSE POSITIVE
10611420,1,FALSE POSITIVE
10030778,1,FALSE POSITIVE
8104030,1,FALSE POSITIVE
6612327,1,FALSE POSITIVE
9724984,1,FALSE POSITIVE
7115291,1,FALSE POSITIVE
3559860,2,FALSE POSITIVE
10651945,1,FALSE POSITIVE
9837586,1,FALSE POSITIVE
4824268,1,FALSE POSITIVE
6431670,1,FALSE POSITIVE
7376500,1,FALSE POSITIVE
7987086,1,FALSE POSITIVE
7374746,1,FALSE POSITIVE
8668810,1,FALSE POSITIVE
8299947,1,FALSE POSITIVE
3335813,1,FALSE POSITIVE
11858741,1,FALSE POSITIVE
6363494,1,FALSE POSITIVE
3327992,1,FALSE POSITIVE
5649206,1,FALSE POSITIVE
5193384,1,FALSE POSITIVE
6973796,1,FALSE POSITIVE
9674592,2,FALSE POSITIVE
9674592,2,FALSE POSITIVE
10879213,1,FALSE POSITIVE
5650314,1,FALSE POSITIVE
8302302,1,FALSE POSITIVE
6516874,1,FALSE POSITIVE
5467113,1,FALSE POSITIVE
8240123,1,FALSE POSITIVE
10031907,1,FALSE POSITIVE
4474637,1,FALSE POSITIVE
1433980,1,FALSE POSITIVE
11667548,1,FALSE POSITIVE
8868649,1,FALSE POSITIVE
4929299,1,FALSE POSITIVE
7038096,1,FALSE POSITIVE
6862332,1,FALSE POSITIVE
5513857,1,FALSE POSITIVE
9851970,1,FALSE POSITIVE
9099950,1,FALSE POSITIVE
6627507,1,FALSE POSITIVE
4275117,1,FALSE POSITIVE
6545051,1,FALSE POSITIVE
8190354,1,FALSE POSITIVE
3957082,1,FALSE POSITIVE
9899181,2,FALSE POSITIVE
9899181,2,FALSE POSITIVE
4571536,1,FALSE POSITIVE
5108946,1,FALSE POSITIVE
10876237,1,FALSE POSITIVE
7281454,1,FALSE POSITIVE
8192911,1,FALSE POSITIVE
10554967,1,FALSE POSITIVE
6504534,1,FALSE POSITIVE
6307062,1,FALSE POSITIVE
5217733,1,FALSE POSITIVE
4150611,3,FALSE POSITIVE
4150611,3,FALSE POSITIVE
4150611,3,FALSE POSITIVE
4948730,1,FALSE POSITIVE
5211922,1,FALSE POSITIVE
5303346,1,FALSE POSITIVE
3858879,1,FALSE POSITIVE
10711551,1,FALSE POSITIVE
7866921,1,FALSE POSITIVE
3098197,1,FALSE POSITIVE
11081512,1,FALSE POSITIVE
5384713,2,FALSE POSITIVE
5384713,2,FALSE POSITIVE
2852528,1,FALSE POSITIVE
8868907,1,FALSE POSITIVE
3964545,1,FALSE POSITIVE
9656397,1,FALSE POSITIVE
3735629,1,FALSE POSITIVE
8244173,1,FALSE POSITIVE
7287391,1,FALSE POSITIVE
5181804,1,FALSE POSITIVE
10491544,1,FALSE POSITIVE
8052474,1,FALSE POSITIVE
3534118,2,FALSE POSITIVE
3534118,2,FALSE POSITIVE
2441161,1,FALSE POSITIVE
9655858,1,FALSE POSITIVE
10275880,1,FALSE POSITIVE
2166200,1,FALSE POSITIVE
3547315,1,FALSE POSITIVE
6933781,1,FALSE POSITIVE
5478083,1,FALSE POSITIVE
10676927,1,FALSE POSITIVE
5649836,1,FALSE POSITIVE
7620660,1,FALSE POSITIVE
8435232,1,FALSE POSITIVE
3836399,1,FALSE POSITIVE
8781480,1,FALSE POSITIVE
11607176,1,FALSE POSITIVE
10661718,1,FALSE POSITIVE
12643589,2,FALSE POSITIVE
6137681,1,FALSE POSITIVE
9655419,1,FALSE POSITIVE
10992011,1,FALSE POSITIVE
4067110,1,FALSE POSITIVE
8694309,1,FALSE POSITIVE
7818447,1,FALSE POSITIVE
11569475,1,FALSE POSITIVE
9551430,1,FALSE POSITIVE
4669402,1,FALSE POSITIVE
10858803,1,FALSE POSITIVE
6129694,1,FALSE POSITIVE
7601918,1,FALSE POSITIVE
5481148,1,FALSE POSITIVE
6307063,1,FALSE POSITIVE
10275805,1,FALSE POSITIVE
3119256,1,FALSE POSITIVE
4861791,1,FALSE POSITIVE
7136729,1,FALSE POSITIVE
6364276,1,FALSE POSITIVE
10098844,2,FALSE POSITIVE
4857058,2,FALSE POSITIVE
7613246,1,FALSE POSITIVE
9899505,1,FALSE POSITIVE
8738244,1,FALSE POSITIVE
3342467,1,FALSE POSITIVE
10484409,1,FALSE POSITIVE
5796185,1,FALSE POSITIVE
10798838,1,FALSE POSITIVE
8560940,1,FALSE POSITIVE
7021177,1,FALSE POSITIVE
4932689,1,FALSE POSITIVE
7122259,1,FALSE POSITIVE
6756202,1,FALSE POSITIVE
10215869,1,FALSE POSITIVE
2307206,1,FALSE POSITIVE
7025540,1,FALSE POSITIVE
7620844,1,FALSE POSITIVE
6233466,1,FALSE POSITIVE
3231120,1,FALSE POSITIVE
12216706,1,FALSE POSITIVE
5816806,1,FALSE POSITIVE
6531496,2,FALSE POSITIVE
6531496,2,FALSE POSITIVE
9661869,1,FALSE POSITIVE
10857342,1,FALSE POSITIVE
5215700,1,FALSE POSITIVE
8780959,4,FALSE POSITIVE
8780959,4,FALSE POSITIVE
7612691,1,FALSE POSITIVE
9761573,1,FALSE POSITIVE
8042789,1,FALSE POSITIVE
10095484,1,FALSE POSITIVE
5467102,1,FALSE POSITIVE
8651551,1,FALSE POSITIVE
9532637,1,FALSE POSITIVE
4947556,2,FALSE POSITIVE
7362696,1,FALSE POSITIVE
3865595,1,FALSE POSITIVE
5195945,1,FALSE POSITIVE
3228986,1,FALSE POSITIVE
4138557,1,FALSE POSITIVE
5386264,1,FALSE POSITIVE
3542222,1,FALSE POSITIVE
4636565,1,FALSE POSITIVE
4159347,1,FALSE POSITIVE
4180401,1,FALSE POSITIVE
6350476,1,FALSE POSITIVE
4365442,1,FALSE POSITIVE
9943435,1,FALSE POSITIVE
12170648,1,FALSE POSITIVE
4367854,2,FALSE POSITIVE
4367854,2,FALSE POSITIVE
8429415,1,FALSE POSITIVE
5014903,1,FALSE POSITIVE
8560804,1,FALSE POSITIVE
4848321,1,FALSE POSITIVE
6522745,1,FALSE POSITIVE
9652655,1,FALSE POSITIVE
4852297,1,FALSE POSITIVE
9851845,1,FALSE POSITIVE
9474483,1,FALSE POSITIVE
5980061,1,FALSE POSITIVE
5024138,1,FALSE POSITIVE
4764774,1,FALSE POSITIVE
2711123,1,FALSE POSITIVE
2850321,1,FALSE POSITIVE
2987433,1,FALSE POSITIVE
3120397,1,FALSE POSITIVE
3222680,1,FALSE POSITIVE
6058896,1,FALSE POSITIVE
6067545,1,FALSE POSITIVE
6139220,1,FALSE POSITIVE
6145939,1,FALSE POSITIVE
8155368,1,FALSE POSITIVE
8179747,1,FALSE POSITIVE
8223655,1,FALSE POSITIVE
10007492,1,FALSE POSITIVE
10023469,1,FALSE POSITIVE
10141271,1,FALSE POSITIVE
5556804,1,FALSE POSITIVE
5597970,1,FALSE POSITIVE
5643492,1,FALSE POSITIVE
5961350,1,FALSE POSITIVE
4035675,1,FALSE POSITIVE
4144236,1,FALSE POSITIVE
4150701,1,FALSE POSITIVE
10973583,1,FALSE POSITIVE
11099351,1,FALSE POSITIVE
11147460,1,FALSE POSITIVE
11252617,2,FALSE POSITIVE
3544678,1,FALSE POSITIVE
3548622,1,FALSE POSITIVE
3556742,1,FALSE POSITIVE
3558803,1,FALSE POSITIVE
3644174,1,FALSE POSITIVE
3655326,1,FALSE POSITIVE
4851217,1,FALSE POSITIVE
4851338,1,FALSE POSITIVE
4851356,1,FALSE POSITIVE
4862332,1,FALSE POSITIVE
4862625,2,FALSE POSITIVE
4862625,2,FALSE POSITIVE
5479973,1,FALSE POSITIVE
5513833,1,FALSE POSITIVE
5529501,1,FALSE POSITIVE
5529560,1,FALSE POSITIVE
5530881,1,FALSE POSITIVE
5534476,1,FALSE POSITIVE
4568117,1,FALSE POSITIVE
3650049,1,FALSE POSITIVE
9641076,1,FALSE POSITIVE
8487645,1,FALSE POSITIVE
5471489,1,FALSE POSITIVE
12407623,1,FALSE POSITIVE
7031430,1,FALSE POSITIVE
5872150,2,FALSE POSITIVE
11912916,1,FALSE POSITIVE
3732894,1,FALSE POSITIVE
9214713,1,FALSE POSITIVE
8625732,1,FALSE POSITIVE
2831251,1,FALSE POSITIVE
10356124,1,FALSE POSITIVE
10034146,1,FALSE POSITIVE
3240049,1,FALSE POSITIVE
3340312,1,FALSE POSITIVE
3341760,1,FALSE POSITIVE
3355104,1,FALSE POSITIVE
3439031,1,FALSE POSITIVE
6205384,1,FALSE POSITIVE
6205405,1,FALSE POSITIVE
6206470,1,FALSE POSITIVE
6277594,1,FALSE POSITIVE
8242350,1,FALSE POSITIVE
8255058,1,FALSE POSITIVE
8288404,1,FALSE POSITIVE
8364969,1,FALSE POSITIVE
8380743,1,FALSE POSITIVE
10189542,1,FALSE POSITIVE
10191056,1,FALSE POSITIVE
10227881,1,FALSE POSITIVE
10320341,1,FALSE POSITIVE
10416390,1,FALSE POSITIVE
10470779,1,FALSE POSITIVE
5979863,1,FALSE POSITIVE
6117415,1,FALSE POSITIVE
6128027,1,FALSE POSITIVE
6146418,1,FALSE POSITIVE
6150977,1,FALSE POSITIVE
6182019,1,FALSE POSITIVE
4285087,1,FALSE POSITIVE
4346875,1,FALSE POSITIVE
4459068,1,FALSE POSITIVE
4547480,1,FALSE POSITIVE
4737267,1,FALSE POSITIVE
4740676,1,FALSE POSITIVE
11252617,2,FALSE POSITIVE
11516930,1,FALSE POSITIVE
11558882,1,FALSE POSITIVE
11673686,1,FALSE POSITIVE
11724210,1,FALSE POSITIVE
11775507,1,FALSE POSITIVE
3656322,1,FALSE POSITIVE
3656700,1,FALSE POSITIVE
3834360,1,FALSE POSITIVE
3659940,1,FALSE POSITIVE
4863369,1,FALSE POSITIVE
4863753,1,FALSE POSITIVE
4902030,1,FALSE POSITIVE
4908495,1,FALSE POSITIVE
4912589,1,FALSE POSITIVE
4914709,1,FALSE POSITIVE
12257886,1,FALSE POSITIVE
4165960,1,FALSE POSITIVE
5217574,1,FALSE POSITIVE
5817613,1,FALSE POSITIVE
7115925,1,FALSE POSITIVE
7429287,1,FALSE POSITIVE
6778008,1,FALSE POSITIVE
11969092,1,FALSE POSITIVE
2570773,1,FALSE POSITIVE
3644602,1,FALSE POSITIVE
11912941,1,FALSE POSITIVE
6525106,1,FALSE POSITIVE
10491525,1,FALSE POSITIVE
12108364,1,FALSE POSITIVE
8295671,1,FALSE POSITIVE
5696918,1,FALSE POSITIVE
4680772,1,FALSE POSITIVE
4374610,1,FALSE POSITIVE
4175105,1,FALSE POSITIVE
3449540,1,FALSE POSITIVE
3644399,1,FALSE POSITIVE
3755522,1,FALSE POSITIVE
6289897,1,FALSE POSITIVE
6350031,1,FALSE POSITIVE
6363560,1,FALSE POSITIVE
6364064,1,FALSE POSITIVE
6364143,1,FALSE POSITIVE
6364307,1,FALSE POSITIVE
6366559,1,FALSE POSITIVE
8414914,1,FALSE POSITIVE
8432034,1,FALSE POSITIVE
8439618,1,FALSE POSITIVE
8480642,1,FALSE POSITIVE
8495232,1,FALSE POSITIVE
10480952,1,FALSE POSITIVE
10535708,1,FALSE POSITIVE
10547378,1,FALSE POSITIVE
10551346,1,FALSE POSITIVE
10552151,1,FALSE POSITIVE
6191945,1,FALSE POSITIVE
6209347,1,FALSE POSITIVE
6268722,1,FALSE POSITIVE
6301030,1,FALSE POSITIVE
6606934,1,FALSE POSITIVE
4826439,1,FALSE POSITIVE
4933476,1,FALSE POSITIVE
4990977,1,FALSE POSITIVE
5034333,1,FALSE POSITIVE
5039441,1,FALSE POSITIVE
11867071,1,FALSE POSITIVE
11975363,1,FALSE POSITIVE
12207117,1,FALSE POSITIVE
12470041,1,FALSE POSITIVE
1026032,1,FALSE POSITIVE
3757588,1,FALSE POSITIVE
3766353,1,FALSE POSITIVE
3830820,1,FALSE POSITIVE
3834364,1,FALSE POSITIVE
4914737,1,FALSE POSITIVE
4917014,1,FALSE POSITIVE
4931073,1,FALSE POSITIVE
4932691,1,FALSE POSITIVE
4940201,1,FALSE POSITIVE
4946680,1,FALSE POSITIVE
5551228,1,FALSE POSITIVE
5471271,1,FALSE POSITIVE
9641144,1,FALSE POSITIVE
8572168,1,FALSE POSITIVE
12509829,1,FALSE POSITIVE
7368137,1,FALSE POSITIVE
3342592,1,FALSE POSITIVE
7703910,1,FALSE POSITIVE
9851360,1,FALSE POSITIVE
5351250,5,FALSE POSITIVE
7694615,1,FALSE POSITIVE
9222516,1,FALSE POSITIVE
3953173,1,FALSE POSITIVE
8487838,1,FALSE POSITIVE
5476671,2,FALSE POSITIVE
5476671,2,FALSE POSITIVE
7335972,1,FALSE POSITIVE
4902202,1,FALSE POSITIVE
7282042,1,FALSE POSITIVE
3109937,1,FALSE POSITIVE
5480884,1,FALSE POSITIVE
10187563,1,FALSE POSITIVE
11456405,1,FALSE POSITIVE
8320630,1,FALSE POSITIVE
3836450,1,FALSE POSITIVE
3836509,1,FALSE POSITIVE
3836522,1,FALSE POSITIVE
3846515,1,FALSE POSITIVE
3848665,1,FALSE POSITIVE
6367663,1,FALSE POSITIVE
5779852,1,FALSE POSITIVE
6387887,1,FALSE POSITIVE
8507073,1,FALSE POSITIVE
8509781,1,FALSE POSITIVE
8552607,1,FALSE POSITIVE
8561192,1,FALSE POSITIVE
10616656,1,FALSE POSITIVE
10661679,1,FALSE POSITIVE
10724569,1,FALSE POSITIVE
9008220,1,FALSE POSITIVE
6614926,1,FALSE POSITIVE
6628237,1,FALSE POSITIVE
6694186,1,FALSE POSITIVE
6934587,1,FALSE POSITIVE
7219906,1,FALSE POSITIVE
7257373,1,FALSE POSITIVE
5121173,1,FALSE POSITIVE
5385548,1,FALSE POSITIVE
5385778,1,FALSE POSITIVE
2012722,1,FALSE POSITIVE
2013883,1,FALSE POSITIVE
2162994,1,FALSE POSITIVE
2167444,1,FALSE POSITIVE
3836413,1,FALSE POSITIVE
3836439,1,FALSE POSITIVE
3838004,1,FALSE POSITIVE
3851134,1,FALSE POSITIVE
3851193,1,FALSE POSITIVE
3858884,1,FALSE POSITIVE
4947726,1,FALSE POSITIVE
